Pomo	So Fine	US
U2	40 - Remastered 2008	IE
Legião Urbana	A Fonte	BR
Ivete Sangalo	A Lua Q Eu T Dei - Acústico Em Trancoso / Ao Vivo	BR
Zizi Possi	A Paz (Leila IV)	BR
Roberta Sá	Amanhã É Sábado	BR
Selena Gomez	B.E.A.T.	US
O Rappa	Brixton, Bronx Ou Baixada	BR
Gal Costa	Cabelos e Unhas	BR
Elton John	Can You Feel The Love Tonight?	GB
Charlie Brown JR.	Direto E Reto Sempre	BR
Marília Mendonça	Ei, Saudade - Ao Vivo	BR
Nicki Minaj	Feeling Myself (feat. Beyoncé)	US
Cine	Garota Radical	BR
Skank	Jackie Tequila - Ao Vivo	BR
Lana Del Rey	Jump	US
Legião Urbana	Marcianos invadem a terra	BR
Meghan Trainor	Mr. Almost	US
Meghan Trainor	My Selfish Heart	US
Selena Gomez	Naturally	US
Luiz Melodia	Objeto H	BR
Lana Del Rey	Put Me in a Movie	US
Jota Quest	Sempre Assim	BR
Criolo	Sucrilhos	BR
Gilberto Gil	Tenho sede - Ao vivo	BR
Information Society	Walking Away	US
Marisa Monte	Água Também É Mar - 2004 Digital Remaster;	BR
Languish	Famine	US
Skinless	Funeral Curse	US
Alexis Jordan	Hush Hush	US
Jake Shears	Big Bushy Mustache	US
All Saints	Don't Look Over Your Shoulder	GB
Paul Simon	Homeless (with Ladysmith Black Mambazo)	US
Gabe Gurnsey	Night Track	GB
Disclosure	Omen (feat. Sam Smith)	GB
Christina Aguilera	Right Moves (feat. Keida & Shenseea)	US
Tinashe	Sunburn	US
Motion City Soundtrack	Fell in Love Without You	US
Manuel Medrano	La Mujer Que Bota Fuego	CO
Omarion	Touch	US
Afgrund	Crossfire Agent	SE
Tribe Of Pazuzu	Proliferation Of The Final Plague	CA
Strigoi	Seven Crowns	DE
Patrick Watson	Turn Into The Noise	CA
Lyves	Shelter	GB
Motorcycle	As the Rush Comes (Gabriel & Dresden Sweeping Strings Remix)	US
The Black Eyed Peas	Sexy	US
Pete Murray	So Beautiful	AU
Evocation	Condemned to the Grave	SE
David Guetta	Flames - Sylvain Armand Remix	FR
Fame On Fire	Her Eyes	US
Pay money To my Pain	Respect for the dead man	JP
Scorpions	Still Loving You - Live / 2015 Remaster	DE
Charlotte Cardin	Les jupes	CA
Benga	26 Basslines	GB
Flying Lotus	Breathe Something / Stellar Star	US
Jovanotti	Le Tasche Piene Di Sassi	IT
Gaetano Donizetti	"Lucia di Lammermoor / Act 2: ""Chi mi frena in tal momento"""	IT
Onra	Moonlit Street	FR
Cornell Campbell	Never Found A Girl	JM
Justice	Phantom Pt II	FR
Animals as Leaders	Nephele - Live from Detroit	US
Silva	Let Me Say	BR
Bajofondo	Pa' Bailar - Instrumental Album Versión	UY
Max Richter	The Departure - Phone call	GB
宇多田ヒカル	テイク 5	JP
Dead Fish	Afasia	BR
ConeCrewDiretoria	Chama os Mulekes	BR
Matanza	Conversa de Assassino Serial	BR
Dead Fish	Fora do Mapa	BR
Nação Zumbi	Melhor Nem	BR
Vespas Mandarinas	Não Sei o Que Fazer Comigo (Ya No Sé Qué Hacer Conmigo)	BR
Black Sabbath	Over to You - 2009 Remastered Version	GB
Cícero	Porta, Retrato	BR
Jão	:( (Nota de Voz 8)	BR
Priscilla Alcantara	Florescer	BR
Tribalistas	Fora da Memória	BR
Sandy	Me Espera - Ao Vivo No Teatro Municipal De Niterói	GB
Panic! at the Disco	Ready to Go [Get Me Out Of My Mind]	US
Silva	Tema de Amor - Ao Vivo	BR
Adam Lambert	There I Said It	US
Stereophonics	Chances Are	GB
Teenage Fanclub	Everything Is Falling Apart	GB
Floodlights	Nullarbor	AU
Ron Gallo	Put the Kids to Bed	US
Bruce Springsteen	There Goes My Miracle - Film Version	US
Jon Spencer	Trash Can	US
Firekites	Autumn Story	AU
Aqua	Goodbye to the Circus	DK
Elisa	L'Estate È Già Fuori	IT
Britney Spears	Me Against the Music (Rishi Rich's Desi Kulcha remix)	US
Lana Del Rey	Never Let Me Go	US
Elisa	Tua Per Sempre	IT
Ronald Jenkees	Slow To Spring	US
Bush	Mouth (The Stingray Mix)	GB
Wardruna	MannaR: Drivande	NO
Ayreon	Sail Away to Avalon	NL
Scorpions	Bad Boys Running Wild - 2015 - Remaster	DE
Moose Blood	Evening Coffee	GB
Chief State	I'll Be a Mess Without You	CA
A Broken Silence	Im the One with the Gun	AU
My Chemical Romance	Teenagers - Live in Mexico	US
Clara	What They Say	DK
Eurythmics	Here Comes The Rain Again (Remastered Version)	GB
Backstreet Boys	This Is Us	US
Jaga Jazzist	Going Down	NO
Icona Pop	Manners (Extended)	SE
Four Tet	Our Navigation	GB
Мумий Тролль	Кот кота	RU
Delerium	Lost and Found	CA
Avishai Cohen	Ani Maamin	IL
Philip Glass	"Choosing Life (From ""The Hours"")"	US
Madeleine Peyroux	I'm All Right	US
Thelonious Monk	Mood Indigo	US
Prince	Purple Rain - 2015 Paisley Park Remaster	US
John Lennon	Remember - Remastered 2010	GB
Pescado Rabioso	Serpiente (Viaja Por La Sal)	AR
Joy Division	The Sound  Of Music	GB
Bonnie Tyler	Total Ese of the Heart	GB
Francisco Céspedes	Vida Loca	CU
Charly García	Yendo De La Cama Al Living	AR
Mercedes Sosa	Zona de promesas (Feat. Gustavo Cerati)	AR
Dr. Kucho!	Can't Stop Playing (Makes Me High) [feat. Ane Brun] - Oliver Heldens & Gregor Salto Vocal Mix Edit	ES
Chelsea Grin	Cheers To Us	US
Suicide Silence	Suffer	US
TJR	Time To Jack	US
Moti	Turn Me Up - VIP Mix	NL
The Prototypes	Under	GB
Ritual	Using (with Emily Warren) - MEDUZA Remix	SE
Kazka	Пісня Сміливих Дівчат	UA
Achtabahn	Ain't No Sunshine	DE
Purple Disco Machine	Body Funk - Claptone Remix	DE
Jain	Come - Extended Version	FR
Black Coffee	Drive - Edit	ZA
Jonas Blue	Fast Car - Acoustic	GB
Beowülf	Grapevine	US
Kygo	Kids In Love	NO
Lauv	The Other - DallasK Remix	US
Edge of Sanity	Crimson, Pt. 2	SE
Blouse	Firestarter	US
Primal Scream	Higher Than the Sun (Higher Than The Orb Mix)	GB
Part Time	I Belong to You	US
Part Time	PDA	US
Paul McCartney	Smile Away	GB
Television	The Fire	US
The Coral	View From the Mirror	GB
Океан Ельзи	Квітка	UA
The Juliana Theory	Is Patience Still Waiting?	US
Superchunk	Out of the Sun	US
Emily Blunt	The Place Where Lost Things Go	GB
The Qemists	Deadly Rocks	GB
Adrenaline Mob	King of the Ring	US
coldrain	Six feet under	JP
Katatonia	Follower - Studio	SE
Wieże Fabryk	Front	PL
Hunter	Kim	PL
Slomatics	Silver Ships Into The Future	IE
Wieże Fabryk	Za blisko	PL
Cubanate	Body Burn	GB
KMFDM	Don't Blow Your Top	DE
Calexico	Across the Wire	US
Inna	Be My Lover	RO
Neil Diamond	Brother Love's Traveling Salvation Show	US
Kings Of The Rollers	Burnt Ends	GB
Dannii Minogue	Don't Wanna Lose This Feeling	AU
The Streets	Empty Cans	US
Joe Cocker	Fire It Up	GB
Uriah Heep	I'm Alive	GB
Scissor Sisters	Kiss You Off	US
Inna	More Than Friends (feat. Daddy Yankee)	RO
elbow	Puncture Repair	GB
Ringo Starr	Speed Of Sound	GB
The Streets	Such a Twat	US
Uriah Heep	Woman of the Night	GB
Lisa Stansfield	All Woman	GB
Texas	Be True	GB
Little Boots	Beat Beat	GB
Simply Red	Blue	GB
Sarah Brightman	Dive	GB
Roxette	Fool	SE
Bananarama	I Can't Help It	GB
The Cars	I Refuse	US
Color Me Badd	I Wanna Sex You Up (Single Mix)	US
Pet Shop Boys	Into Thin Air	GB
Mariah Carey	Just to Hold You Once Again	US
Serge Gainsbourg	Kiss Me Hardy	FR
Dragonette	Let It Go	CA
Lenny Kravitz	Love Love Love	US
Beck	Que' Onda Guero	US
Janet Jackson	Runaway	US
Pet Shop Boys	Shameless	GB
The Rolling Stones	So Young	GB
Culture Beat	Take Me Away	DE
Modjo	What I Mean	FR
Pet Shop Boys	Young Offender	GB
Buffalo Springfield	Pretty Girl Why	US
Vallenfyre	As the World Collapses	GB
Luciferion	Graced by fire	SE
Hate	Hex	PL
Morbid Angel	Trooper	US
Dexter Gordon	Love For Sale - Rudy Van Gelder Edition; 1999 Digital Remaster; 24 Bit Mastering	US
The Style Council	The Paris Match	GB
Aes Dana	Aftermath #03	FR
Trentemøller	Metamorphis	DK
Electrypnose	Mountains Landscape	CH
Amon Tobin	One Day In My Garden	BR
Sparta	Crawl	US
HORSE the band	His Purple Majesty	US
Bloc Party	Letter to My Son	GB
The Crystal Method	Ten Miles Back	US
Shiny Toy Guns	Turned to Real Life	US
dredg	Upon Returning	US
Дельфин	[]	RU
増田俊郎	A Crisis After Another	JP
Thomas Bergersen	A Place in Heaven	NO
Time Requiem	Brutal Mentor	SE
Audiomachine	Maya	US
Hans Zimmer	Moral Insanity	US
Falconer	Portals Of Light	SE
Dark Age	Return	DE
Hans Zimmer	Romanian Wind	US
Cyantific	Back Off	GB
Angerfist	Bassline Abuser	NL
Muffler	Can You Feel - Original	FI
Angerfist	The Driller Killer - The Braindrillerz Remix	NL
Nightmares on Wax	Bleu My Mind	GB
Nightingale	To the End	SE
Hydria	When You Call My Name	BR
Ride	Black Nite Crash	GB
Rogério Duprat	Chega de Saudade	BR
Jawbreaker	Crane	US
Leatherface	Dead Industrial Atmosphere	GB
Meat Puppets	Hot Pink (Bonus Track)	US
Hüsker Dü	In a Free Land	US
The Supremes	It's Time To Break Down	US
Death in June	Lifebooks	GB
Twitching Tongues	Long Gone	US
Mean Jeans	Nite Vision	US
Cock Sparrer	Platinum Blonde	GB
999	Quite Disappointing	GB
Dead Fish	Sonhos Colonizados	BR
The Adicts	The Odd Couple	GB
Buzzcocks	Time's Up	GB
999	Titanic (My Over) Reaction	GB
The Mission	Wishing Well	GB
Tocotronic	Mein Ruin	DE
WMD	Coniferae	US
Markus Guentner	Express Yourself	DE
Jóhann Jóhannsson	Melodia (ii)	IS
Alva Noto	Microon I	DE
Niklas Paschburg	Pier (Intro)	DE
Luke Howard	Place	AU
Robot Koch	Psychic	DE
Lakker	Song for Rathlin	IE
Sirotkin	Лисы волки	RU
Beck	I'm Waiting For The Man	US
Billie Holiday	Body And Soul	US
The Weather Station	What Am I Going To Do (With Everything I Know)	CA
Lucero	Bikeriders	US
Waylon Jennings	Bob Wills Is Still the King	US
The Ronettes	Is This What I Get For Loving You?	US
Rainer Maria	Rise	US
Titus Andronicus	"Upon Viewing Brueghel's ""Landscape With The Fall of Icarus"""	US
Do Make Say Think	You, You're Awesome	CA
David Bowie	★ (BLACKSTAR)	GB
DAOKO	FASHION	JP
Anitta	Gosto Assim - Participação Especial de Dubeat	BR
Bish	Help!!	JP
The Ready Set	Killer	US
ONE OK ROCK	Liar	JP
VIXX	Navy & Shining Gold	KR
Chris Brown	Say Goodbye	US
Fleetwood Mac	Caught in the Rain	GB
Graham Coxon	Don't Let Your Man Know	GB
Haysi Fantayzee	John Wayne Is Big Leggy	GB
The Maccabees	Latchmere	GB
Johnny Cash	The Kneeling Drunkard's Plea	US
Supergrass	You Can See Me	GB
Optimystica Orchestra	Маленькая Хонда	RU
Cécile McLorin Salvant	I Didn't Know What Time It Was	FR
Christian McBride	I Have Dreamed	US
Scary Pockets	Somebody That I Used to Know	US
Dorothy Ashby	Why Did You Leave Me	US
Face to Face	See If I Care	US
Ry Cooder	Boomer's Story	US
Invisible	Doscientos Años	AR
Embrace	Nature's Law	GB
Blue October	The Answer	US
Frank Zappa	Jewish Princess	US
Ghoul	Soon, They'll Scream	US
Fukpig	The Bleakest Toll	GB
Moonlight Haze	Deceiver	IT
Ambeon	High	NL
Edenbridge	Suspiria	AT
Will Hoge	Cold Night in Santa Fe	US
Andrés Suárez	Lunática - Sesiones Moraima	ES
Xoel López	Me Cuesta Tanto Olvidarte	ES
Amaia Romero	Miedo	ES
Belako	The Fiend Thinker	ES
Deep Forest	Green And Blue	FR
Kent	Järnspöken	SE
Jonathan Coulton	Good Morning Tucson	US
Roger Waters	Brain Damage	GB
Queen	In The Lap Of The Gods… Revisited	GB
Bob Dylan	Love Henry	US
Ayreon	Phase 1: Singularity, The Gift	NL
Harry Nilsson	Rainmaker	US
Uriah Heep	Time to Live	GB
Angela	ANGEL	JP
Tsunami Bomb	Dawn On A Funeral Day	US
Roky Erickson	Heroin	US
Böhse Onkelz	Keine Zeit	DE
Whiskey Ritual	Satanic Kommando	IT
Böhse Onkelz	Terpentin	DE
молчат дома	крыши	BY
Hong Kong Express	2047	GB
Break Of Reality	Burn the Witch	US
Echos	Coda	US
Elephant Gym	D	TW
Stage Kids	Delaylay	US
Mr Twin Sister	I Want a House	US
Aspidistrafly	Landscape with a fairy	SG
toe	Long Tomorrow	JP
Bear the Mammoth	Mossian	AU
The Pack A.D.	Needles	CA
Vanilla	Past, Present & Future - Intro	GB
Stepcat	Piano Dentist	GB
Ulrich Schnauss	The Magic In You	DE
tricot	Tobe	JP
Lena Raine	Tsukuyomi	US
toe	モスキートンはもう聞こえない#1	JP
Survivor	Chevy Nights	US
Frank Sinatra	Deep in a Dream	US
Delta Goodrem	Disorientated	AU
Stratovarius	Dreamspace	FI
Foreigner	In Pieces	US
梶浦由記	M04	JP
梶浦由記	M23	JP
Frank Sinatra	Please Be Kind	US
Bob Marley	Rastaman Chant	JM
Frank Sinatra	South of the Border	US
a-ha	Waiting for Her	NL
Modern Talking	Why Does It Feel So Good	DE
和楽器バンド	白斑	JP
Axel Rudi Pell	Before i die	DE
Assassin	Fight (To Stop The Tyranny)	FR
Axel Rudi Pell	Higher	DE
Belphegor	Legions of Destruction	AT
Muchy	Robotyka	PL
Mokita	When I See You	US
Anjulie	Where The Love Goes	CA
Drama	Dead and Gone	US
IDER	Learn to Let Go	GB
Keys N Krates	Music To My Ears (feat. Tory Lanez) - Live	CA
Brave Shores	Never Come Down	CA
Zeds Dead	We Could Be Kings	CA
2NE1	Ugly	KR
Flairs	Truckers Delight	FR
Atlas Pain	Kia Kaha	IT
Finntroll	Segersång	FI
Matt Monro	Alguien Canto - The Music Played	GB
Cherokee	Love Your Days	US
Giusy Ferreri	Partiti adesso	IT
Baby K	Playa	IT
Feeder	Sound of Birds	GB
Keane	The Starting Line	GB
P!nk	Respect	US
Mark Forster	Was Ernstes	DE
That Handsome Devil	A Drink To Death	US
Poppy	My Microphone	US
Michelle Gurevich	Show Me The Face	CA
KaeN	Echo - feat. Ewa Farna	PL
GANGLY	Blow Out	IS
DJ Snake	A Different Way - Bro Safari & ETC!ETC! Remix	FR
Die Antwoord	SEX - Instrumental	ZA
Astrobrite	Hopefully	US
Trevor Something	The Chemical of Love	US
Trevor Morris	An Uncertain World	CA
itchy	Dancing in the Sun	AU
J Balvin	Machika - Remix	CO
Billy Talent	Time-Bomb Ticking Away - Demo Version	CA
Misfits	Vivid Red	US
Emery	In A Lose, Lose Situation	US
Hammock	My Shoulder Covered with Stars	US
Attic	Die Engelmacherin	DE
Morbid	"Digusting Semla (""December Moon"" Demo 1986)"	SE
Current 93	The Summer Of Love	GB
Live	Deep Enough	US
Chisu	Ihana	FI
Epica	In the Hall of the Mountain King - Live in Miskolc	NL
Weaves	Law and Panda	CA
Pariisin Kevät	Sytytä valo	FI
Enrique Iglesias	Bailando	ES
Breathe Carolina	Waiting	US
Gisbert zu Knyphausen	Es ist still auf dem Rastplatz Krachgarten	DE
100 Kilo Herz	Happy Hour	DE
Gisbert zu Knyphausen	Hurra! Hurra! So nicht.	DE
Capital Cities	Swimming Pool Summer	US
The Pogues	The Battle Of Brisbane	GB
Nicki Minaj	Bed	US
Gracey	If You Loved Me	GB
Jax Jones	Ring Ring	GB
Miles Davis	Summertime (from 'Porgy  Bess')	US
Ratt	Never Use Love	US
The Zombies	Butcher's Tale (Western Front 1914) [Mono Version]	GB
My Morning Jacket	El Caporal	US
Mason Ramsey	Famous	US
The Beach Boys	I'm Waiting For The Day - Mono	US
Auras	Cosmic Black	CA
Last Chance To Reason	The Dictator	US
Ion Dissonance	This is The Last Time I Repeat Myself	CA
James Horner	Take Her to Sea, Mr. Murdoch	US
Jessie J	Burnin' Up (feat. 2 Chainz)	GB
Nina Simone	Children Go Where I Send You	US
Nina Simone	Forbidden Fruit	US
Amy Lee	Going to California	US
Delta Goodrem	I Lost All Love 4 You	AU
Elis	Seit dem Anbeginn der Zeit	LI
Howard Shore	The Road Goes Ever On... Pt. 2	CA
Desaparecidos	Backsell	US
The Starting Line	Decisions, Decisions	US
New Found Glory	Degenerate	US
Dustin Kensrue	Gallows	US
The Starting Line	Need to Love	US
Circa Survive	Sharp Practice	US
American Football	The 7's [Live at the Blind Pig, Champaign, IL, 1997]	US
Tony Bennett	A Child Is Born	US
Céline Dion	Ashes - Steve Aoki Deadpool Demix	CA
Cheat Codes	Balenciaga	US
Nicolas Haelg	Comatose	CH
Beth Ditto	Fire	US
The Pointer Sisters	He's So Shy	US
Gavin James	I Don't Know Why - Danny Avila Remix	IE
XYLØ	L.A. Love Song - Win and Woo Remix	US
Dabin	Lilith (feat. Apashe & Madi)	CA
Grizfolk	Mercy	US
Mikky Ekko	Not The One - Stripped	US
JVG	Tuulisii - feat. Pete Parkkonen	FI
Cauterize	Killing Me	CA
Lisa Gerrard	Black Forest	AU
Peter Gabriel	Excuse Me	GB
Amplifier	Motorhead	GB
Phil Collins	Oughta Know By Now	GB
ASG	Scrappy's Trip	US
Peter Gabriel	Slowburn	GB
Magnum	Storm Baby	GB
Genesis	The Conqueror	GB
Rednex	The Devil Went Down To Georgia	SE
Genesis	The Lady Lies	GB
Solee	Caillou	DE
Oliver Huntemann	Phantom	DE
Golden Features	Telescope (feat. K.Flay)	AU
Pan-Pot	Tension	DE
Carpenter Brut	Wake Up The President - Live	FR
Max Richter	Last Days	GB
El Ten Eleven	No One Died This Time!	US
Echos	Seraphin	US
Junkie XL	Stratosphere	NL
Wolfgang Gartner	Undertaker	US
MedaSin	Daydream	US
Great Dane	Dirty Daddy	US
RL Grime	Feel Free	US
Matthew Good Band	I Miss New Wave	CA
Waldo	Kobe's Room (Truth Be Told)	FI
Night Tales	Move You	AU
Freddie Gibbs	My Dope House - Prod. by Kaytranada	US
RL Grime	OMG	US
Dean Martin	That's Amore - 1996 Digital Remaster	US
Shakka	When Will I See You Again - Amtrac Remix	GB
Genesis Owusu	Wit' Da Team	AU
Roy Woods	Worth It	CA
Blue Scholars	Burnt Offering	US
植松伸夫	Something to Protect	JP
Keep Shelly In Athens	Cyclades	GR
The New Division	Killer	US
Lights Out Asia	O' Ancient World, Arise!	US
Lymbyc Systym	Opposing Bodies	US
Scavenger Hunt	Regrets	US
Grzegorz Turnau	Znow Wedrujemy	PL
Radical Face	Baptisms	US
Morgan Delt	Beneath The Black And Purple	US
Johnny Jewel	Black Pyramid	US
Curve	Blindfold	GB
sToa	Broken Glass	DE
Miss Kittin	Calling From the Stars	FR
Blonde Redhead	Give Give	US
Nico	Heroes	DE
Wovenhand	The Speaking Hands	US
Curve	Think & Act	GB
Cody ChesnuTT	Everybody's Brother	US
Sadistik	Ashes to Ashley (feat. Mac Lethal)	US
Insane Clown Posse	Wagon Wagon	US
Tchami	Shades (feat. Donnie Sloan & Ricky Ducati)	FR
We Butter the Bread With Butter	I shot the Sheriff	DE
Carnifex	Never Forgive Me	US
The Acacia Strain	Tactical Nuke	US
Lil Peep	beamerboy	US
Lil Peep	veins	US
Strung Out	Black Crosses	US
Intervals	Breathe	CA
Emanuel	Breathe Underwater	US
Periphery	Captain On	US
I Killed the Prom Queen	Death Certificate For A Beauty Queen	AU
The Early November	Digital Age	US
Man Overboard	Five Girls Pizza	US
Lorna Shore	From The Pale Mist	US
City Lights	Idols	US
Chiodos	Is It Progression If a Cannibal Uses a Fork?	US
The Wonder Years	It's Never Sunny in South Philadelphia	US
Eyes Set to Kill	Let Me In	US
Xibalba	Mala Mujer	US
On The Last Day	Meaning In The Static	US
Eye Alaska	Miles Don't Mean Anything	US
Periphery	New Groove	US
White Reaper	Ring	US
The Color Morale	Steadfast	US
YG	Still Brazy	US
H.E.R.	Still Down	US
We the Kings	Summer Love	US
Last Dinosaurs	Sunday Night	AU
Trash Talk	Uncivil Disobedience	US
In Fear and Faith	Your World on Fire	US
Oh Wonder	Crazy In Love	GB
Equador	Treble Oh	GB
Büyük Ev Ablukada	Cam Parçası - Çıplak Ayaklar Stüdyosu 2013	TR
Camel	Fingertips	GB
Morrissey	Let Me Kiss You - Remastered	GB
The Tea Party	Sister Awake	CA
A Lot Like Birds	Abbr.	US
Noa Sainz	Fyt	MX
Lights	Giants	CA
Becky G	Peleas	US
Becky G	Si Si	US
Slipknot	The Heretic Anthem (live)	US
Myrkur	Loven (Bonus Track)	DK
Helloween	Russian Roulé	DE
Myrkur	Skogen Skulle Do	DK
Грай	Млада	RU
The 3rd and the Mortal	Sleep	NO
The Dodos	Winter	US
J Hus	Goodies	GB
Status Quo	Over And Done	GB
The Lemonheads	6ix	US
The Lemonheads	C'mon Daddy	US
Hurray For The Riff Raff	Fine and Mellow	US
Split Enz	Message To My Girl	NZ
Loose Ends	Hangin' On a String	GB
Free	I'm A Mover	GB
Rosa Anschütz	Rigid	AT
Akira Yamaoka	Hometown	JP
Gregorio Franco	Hyperforce	US
Volumes	Via	US
Christopher Larkin	White Defender	AU
Boudewijn de Groot	Een Meisje Van Zestien	NL
DumDum Boys	Englefjes	NO
Friska Viljor	Four Points	SE
Light The Torch	Break The Ties	US
Vulvodynia	Castration Mutilation	ZA
Liquid Liquid	Lock Groove (In)	US
Tommy Guerrero	Pollo Caliente	US
Giraffage	Anxiety	US
Nicolas Jaar	Don't Break My Love	US
Wolfman	Heat	GB
The Dictators	I Got You Babe	US
Helado Negro	It's My Brown Skin	US
Kilo Kish	Locket	US
The Runaways	Lovers	US
Slum Village	Players	US
Shigeto	Soaring	US
Bill Evans Trio	Waltz For Debby - Live / Take 2	US
André De Shields	"All I've Ever Known (""In spite of herself..."") [Intro]"	US
Idina Menzel	Caroling, Caroling	US
The Roots	No John Trumbull - Intro	US
Antonio Banderas	Oh What a Circus	ES
Kamelot	RavenLight - Instrumental Version	US
Michael Giacchino	Spider-Man: Homecoming Suite	US
Amanda Seyfried	The Name Of The Game - From 'Mamma Mia!' Original Motion Picture Soundtrack	US
Shakira	Antes De Las Seis (Live from Paris) - Live Version	CO
Madonna	Celebration - MDNA World Tour / Live 2012	US
RBD	Fuego (En Vivo)	MX
Céline Dion	I'm Loving Every Moment With You	CA
Céline Dion	Live for the One I Love	CA
Céline Dion	Love Is All We Need	CA
Pitty	Na Sua Estante - Live	BR
Madonna	Rebel Heart Tour Intro - Live	US
Dalton	Alech	DK
Arms and Sleepers	Hollow Body Hold	US
Yann Tiersen	Introductory Movement - Violin	FR
Ludovico Einaudi	Night - Wunderfish Remix	IT
Cloudkicker	Our Crazy Night	US
Cloudkicker	The Focus	US
Arms and Sleepers	The World Is Not Yours	US
Diana Krall	Christmas Time Is Here	CA
Carrie Underwood	I Know You Won't	US
Stacie Orrico	Maybe I Won't Look Back	US
Hanzel und Gretyl	10th Circle	US
Vomitory	Autopsy Extravaganza	SE
Facebreaker	Command Of The Dark	SE
The Project Hate MCMXCIX	Dclxiv	SE
Fear Factory	Dead Man Walking [*]	US
M.O.D.	Hate Tank	US
Trouble	Memory's Garden	US
Gamma Ray	Rich & Famous	DE
Gorefest	Speak When Spoken To	NL
Unleashed	The Utter Dark Revenge	SE
UFO	We Belong to the Night	GB
Malevolent Creation	Alliance or War	US
Make Me Famous	ifyuocnaraedtihsmkaemeasnadwich	UA
Peste Noire	Amour ne m'amoit ne je li	FR
Bobby Womack	California Dreaming	US
Caramelo	Rauch Zieh Dip Lean	DE
Tua	Was Solls	DE
The Audition	Approach the Bench	US
City Lights	I'm Sick Of It	US
The Cab	Risky Business	US
Jokke	Sola skinner	BE
Scott Walker	Amsterdam	GB
Sting	Epilogue (Nothing 'Bout Me)	GB
Sparklehorse	Heart Of Darkness	US
Styx	Heavy Metal Poisoning	US
Philip Glass	November 25: Ichigaya	US
Jamiroquai	Scam	GB
Penguin Cafe Orchestra	White Mischief	GB
Everlast	Children's Story (feat. Rahzel)	US
Zugezogen Maskulin	Der müde Tod	DE
Traitors	Dissapoint	US
Atmosphere	Fishing Blues (feat. The Grouch)	US
Umse	Ich bereue nix	DE
Atmosphere	Lifter Puller	US
Tua	Vorstadt	DE
Slowly Rolling Camera	Crossings	GB
John Coltrane	Liberia	US
Sérgio Mendes	Mas Que Nada - 2011 Rio Version	BR
Freddie Hubbard	Open Sesame	US
Dilated Peoples	The Main Event	US
Electrocado	Bogan Philosophy	AU
Seven Lions	Dreamin' - Last Heroes Remix	US
Fred Falke	It’s A Memory - Amtrac Remix	FR
Rodriguez Jr.	Radio	FR
Cristoph	Reachin'	GB
Tricky	Running Wild - DJ Tennis Remix	GB
